823,0.4575,b'2017-12-21'
824,0.3839,b'2017-01-22'
825,0.4204,b'2017-09-18'
826,0.1409,b'2017-08-03'
827,0.7914,b'2017-08-26'
828,0.7954,b'2017-04-05'
829,0.1475,b'2017-07-03'
830,0.0697,b'2017-07-16'
831,0.7253,b'2017-02-06'
832,0.1737,b'2017-09-11'
833,0.7309,b'2017-12-19'
834,0.0925,b'2017-03-06'
835,0.6327,b'2017-10-26'
836,0.1029,b'2017-04-06'
837,0.3012,b'2017-09-02'
838,0.3584,b'2017-12-09'
839,0.9612,b'2017-01-09'
840,0.0018,b'2017-06-10'
841,0.7909,b'2017-05-04'
842,0.4676,b'2017-12-05'
843,0.3999,b'2017-07-10'
844,0.4949,b'2017-10-29'
845,0.4264,b'2017-11-10'
846,0.7972,b'2017-09-20'
847,0.8836,b'2017-07-15'
848,0.8341,b'2017-10-14'
849,0.6345,b'2017-03-09'
850,0.3032,b'2017-11-25'
851,0.3306,b'2017-06-23'
852,0.7876,b'2017-10-10'
853,0.2961,b'2017-08-17'
854,0.2645,b'2017-05-03'
855,0.1173,b'2017-03-20'
856,0.8167,b'2017-02-16'
857,0.6453,b'2017-10-13'
858,0.8493,b'2017-11-02'
859,0.4673,b'2017-10-25'
860,0.7072,b'2017-12-08'
861,0.4957,b'2017-03-17'
862,0.6267,b'2017-08-14'
863,0.1042,b'2017-02-27'
864,0.1753,b'2017-11-02'
865,0.8100,b'2017-05-04'
866,0.9321,b'2017-11-03'
867,0.8644,b'2017-02-18'
868,0.7892,b'2017-12-13'
869,0.7608,b'2017-11-30'
870,0.6303,b'2017-02-27'
871,0.2640,b'2017-06-15'
872,0.5035,b'2017-07-04'
873,0.4065,b'2017-07-11'
874,0.6988,b'2017-07-20'
875,0.0177,b'2017-01-09'
876,0.8662,b'2017-07-08'
877,0.7188,b'2017-07-07'
878,0.0069,b'2017-01-08'
879,0.7638,b'2017-05-22'
880,0.8151,b'2017-02-08'
881,0.6874,b'2017-08-28'
882,0.6129,b'2017-03-26'
883,0.7005,b'2017-08-11'
884,0.8193,b'2017-03-25'
885,0.3607,b'2017-05-01'
886,0.5715,b'2017-12-13'
887,0.6521,b'2017-11-18'
888,0.6830,b'2017-05-01'
889,0.5205,b'2017-04-16'
890,0.9895,b'2017-08-19'
891,0.8146,b'2017-05-30'
892,0.1664,b'2017-11-24'
893,0.3193,b'2017-04-23'
894,0.0174,b'2017-12-09'
895,0.7400,b'2017-08-28'
896,0.8365,b'2017-12-14'
897,0.3539,b'2017-09-13'
898,0.1280,b'2017-04-14'
899,0.3583,b'2017-06-18'
900,0.8802,b'2017-06-02'
901,0.1894,b'2017-09-28'
902,0.4892,b'2017-06-11'
903,0.0859,b'2017-08-22'
904,0.9750,b'2017-12-10'
905,0.1088,b'2017-09-22'
906,0.1577,b'2017-06-02'
907,0.6150,b'2017-04-03'
908,0.6647,b'2017-05-23'
909,0.8568,b'2017-05-19'
910,0.1076,b'2017-05-26'
911,0.2096,b'2017-02-24'
912,0.4355,b'2017-03-27'
913,0.0855,b'2017-12-09'
914,0.9861,b'2017-09-15'
915,0.6732,b'2017-07-08'
916,0.2534,b'2017-10-26'
917,0.4514,b'2017-05-18'
918,0.2977,b'2017-03-21'
919,0.5557,b'2017-07-15'
920,0.8556,b'2017-09-11'
921,0.1481,b'2017-06-12'
922,0.8627,b'2017-11-25'
923,0.3402,b'2017-06-02'
924,0.5220,b'2017-09-06'
925,0.8700,b'2017-08-02'
926,0.3229,b'2017-06-30'
927,0.9108,b'2017-12-11'
928,0.1944,b'2017-09-26'
929,0.3818,b'2017-02-13'
930,0.1127,b'2017-12-23'
931,0.4662,b'2017-11-23'
932,0.3438,b'2017-02-20'
933,0.7339,b'2017-10-03'
934,0.1064,b'2017-03-13'
935,0.9348,b'2017-07-06'
936,0.4774,b'2017-09-25'
937,0.1482,b'2017-09-28'
938,0.2047,b'2017-04-27'
939,0.1772,b'2017-12-01'
940,0.3635,b'2017-02-18'
941,0.1852,b'2017-11-02'
942,0.1508,b'2017-09-07'
943,0.4118,b'2017-07-14'
944,0.8592,b'2017-12-04'
945,0.5961,b'2017-08-31'
946,0.0381,b'2017-06-14'
947,0.9008,b'2017-10-28'
948,0.8884,b'2017-09-22'
949,0.2529,b'2017-09-11'
950,0.3944,b'2017-10-26'
951,0.1757,b'2017-10-05'
952,0.3079,b'2017-08-14'
953,0.8018,b'2017-11-15'
954,0.9910,b'2017-07-27'
955,0.9134,b'2017-05-27'
956,0.8847,b'2017-08-05'
957,0.5836,b'2017-06-21'
958,0.7044,b'2017-02-17'
959,0.3256,b'2017-07-06'
960,0.7422,b'2017-11-16'
961,0.7101,b'2017-10-30'
962,0.9984,b'2017-08-09'
963,0.5973,b'2017-11-02'
964,0.7661,b'2017-05-16'
965,0.6175,b'2017-01-01'
966,0.7340,b'2017-11-12'
967,0.2787,b'2017-11-22'
968,0.0348,b'2017-03-16'
969,0.4072,b'2017-01-25'
970,0.3846,b'2017-12-14'
971,0.5349,b'2017-06-06'
972,0.8280,b'2017-07-24'
973,0.3426,b'2017-02-22'
974,0.6910,b'2017-12-16'
975,0.9086,b'2017-07-06'
976,0.0595,b'2017-12-28'
977,0.4792,b'2017-05-05'
978,0.6749,b'2017-05-10'
979,0.9633,b'2017-04-03'
980,0.7660,b'2017-07-10'
981,0.3781,b'2017-08-23'
982,0.4007,b'2017-12-20'
983,0.3907,b'2017-09-20'
984,0.8304,b'2017-01-31'
985,0.7062,b'2017-11-14'
986,0.9530,b'2017-01-07'
987,0.9373,b'2017-04-01'
988,0.4849,b'2017-01-19'
989,0.0023,b'2017-12-02'
990,0.2621,b'2017-12-17'
991,0.2976,b'2017-08-11'
992,0.2303,b'2017-12-31'
993,0.1326,b'2017-01-13'
994,0.5321,b'2017-08-05'
995,0.9677,b'2017-01-08'
996,0.1336,b'2017-04-21'
997,0.5743,b'2017-06-02'
998,0.3720,b'2017-11-28'
999,0.9157,b'2017-02-25'
